date,gini
2014-03-27,0.74319863262025587
2014-03-28,0.7419282858586671
2014-03-29,0.7422088623341081
2014-03-30,0.73901734975504241
2014-03-31,0.73897692955701233
2014-04-01,0.73850420543043738
2014-04-02,0.73762541718814489
2014-04-03,0.73773202122918557
2014-04-04,0.73688898063139474
2014-04-05,0.73645435195504061
2014-04-06,0.73729736186460282
2014-04-07,0.737759854548955
2014-04-08,0.73610799631343227
2014-04-09,0.73641248234563772
2014-04-10,0.73589992392718251
2014-04-11,0.73522426033929
2014-04-12,0.733729860503647
2014-04-13,0.73387280831211643
2014-04-14,0.73391721211561634
2014-04-15,0.73410290716416982
2014-04-16,0.73591677840529579
2014-04-17,0.73561013682543
2014-04-18,0.73205774497301068
2014-04-19,0.73008223459302091
2014-04-20,0.72966151127626744
2014-04-21,0.72874919422265061
2014-04-22,0.73006516232792174
2014-04-23,0.73260556185508041
2014-04-24,0.72986920456724858
2014-04-25,0.73151735199806944
2014-04-26,0.72876323285111033
2014-04-27,0.7287600325657817
2014-04-28,0.72772280823578039
2014-04-29,0.72973688078367127
2014-04-30,0.7286780104121483
2014-05-01,0.7345613341151862
2014-05-02,0.73785424173029857
2014-05-03,0.73900295541755545
2014-05-04,0.73845731775003809
2014-05-05,0.740637658368256
2014-05-06,0.739998836606479
2014-05-07,0.74039894204584855
2014-05-08,0.74053244349374348
2014-05-09,0.74530370921392386
2014-05-10,0.7434601171871329
2014-05-11,0.7391389697992421
2014-05-12,0.73323540700319079
2014-05-13,0.72653708888818835
2014-05-14,0.7217830740271961
2014-05-15,0.71827119846334986
2014-05-16,0.72289690948262
2014-05-17,0.72195442305234736
2014-05-18,0.72268985561659382
2014-05-19,0.72158331071710247
2014-05-20,0.720622071381575
2014-05-21,0.72136688219168721
2014-05-22,0.71864011316056475
2014-05-23,0.71815298294300112
2014-05-24,0.7135855531642521
2014-05-25,0.70789775933674659
2014-05-26,0.72276878130261712
2014-05-27,0.72657590562243823
2014-05-28,0.72861025098003518
2014-05-29,0.73114806551434786
2014-05-30,0.73223826174877327
2014-05-31,0.73374414449186309
2014-06-01,0.73189848920843126
2014-06-02,0.74237173561316372
2014-06-03,0.74201059775138511
2014-06-04,0.741053477631973
2014-06-05,0.73942805492193486
2014-06-06,0.73993573368659815
2014-06-07,0.73965382065523677
2014-06-08,0.74114335766801
2014-06-09,0.74147802738530844
2014-06-10,0.74113998754638788
2014-06-11,0.73994757882446116
2014-06-12,0.737138308555338
2014-06-13,0.73408164303645762
2014-06-14,0.73288386749076773
2014-06-15,0.731835131581335
2014-06-16,0.730351728905456
2014-06-17,0.72860198961598854
2014-06-18,0.72498193385054188
2014-06-19,0.73421333356951757
2014-06-20,0.73222513567404368
2014-06-21,0.73222208855902293
2014-06-22,0.730055644895997
2014-06-23,0.732577872196136
2014-06-24,0.73175758305921668
2014-06-25,0.7306203574070762
2014-06-26,0.710139015644926
2014-06-27,0.70488880281209587
2014-06-28,0.70436088452382717
2014-06-29,0.70246412711375061
2014-06-30,0.70136896462553555
2014-07-01,0.69995052250093281
2014-07-02,0.70759424696590478
2014-07-03,0.70924597059946848
2014-07-04,0.70678814909819643
2014-07-05,0.70642826376488954
2014-07-06,0.70097472592243326
2014-07-07,0.70167159887822272
2014-07-08,0.697591189677223
2014-07-09,0.69601516159952792
2014-07-10,0.6955444699857114
2014-07-11,0.69477553968918881
2014-07-12,0.694496059728521
2014-07-13,0.69495606599987614
2014-07-14,0.694403553771343
2014-07-15,0.69357224037548526
2014-07-16,0.69141270698618507
2014-07-17,0.69039823683427071
2014-07-18,0.68889413582827064
2014-07-19,0.68848011262544684
2014-07-20,0.68747277599117451
2014-07-21,0.68714528506836281
2014-07-22,0.68637056487420944
2014-07-23,0.68535413091282993
2014-07-24,0.68253038119492837
2014-07-25,0.67197768392457746
2014-07-26,0.66942265253227462
2014-07-27,0.666655809207723
2014-07-28,0.66490608893677483
2014-07-29,0.66414635325164784
2014-07-30,0.663232547889497
2014-07-31,0.66087176844526918
2014-08-01,0.65891812848125575
2014-08-02,0.65778433782743206
2014-08-03,0.65790237130486551
2014-08-04,0.65684091520273347
2014-08-05,0.65603987761642824
2014-08-06,0.65469915870771445
2014-08-07,0.65393569045818323
2014-08-08,0.6508579375417558
2014-08-09,0.65084982065069608
2014-08-10,0.64859056324054176
2014-08-11,0.648418495335132
2014-08-12,0.64854029546540715
2014-08-13,0.64942303357266018
2014-08-14,0.65053355773011656
2014-08-15,0.64940965935417094
2014-08-16,0.65200962095671633
2014-08-17,0.66664922710425656
2014-08-18,0.66757427775365241
2014-08-19,0.67322373920739564
2014-08-20,0.67012737900003216
2014-08-21,0.665977657164199
2014-08-22,0.6578842816312227
2014-08-23,0.65482418264522346
2014-08-24,0.65266046020979784
2014-08-25,0.65199208765021255
2014-08-26,0.65132112827763722
2014-08-27,0.64956218539307087
2014-08-28,0.644772015147139
2014-08-29,0.64379319196694174
2014-08-30,0.64259209211655066
2014-08-31,0.64283741923710158
2014-09-01,0.64235816455488015
2014-09-02,0.64183608457555241
2014-09-03,0.64010173815979821
2014-09-04,0.64014286801642617
2014-09-05,0.63972589354359044
2014-09-06,0.63387988984521293
2014-09-07,0.63343569974583147
2014-09-08,0.63304170575580265
2014-09-09,0.632366364778112
2014-09-10,0.63142617628915709
2014-09-11,0.63159794437225814
2014-09-12,0.63127126777189613
2014-09-13,0.631427601082617
2014-09-14,0.63002288613535917
2014-09-15,0.63053134374194064
2014-09-16,0.63102738890778043
2014-09-17,0.62915156279973472
2014-09-18,0.6296805933233427
2014-09-19,0.63073166971278827
2014-09-20,0.64334579508774636
2014-09-21,0.64295695044103285
2014-09-22,0.63344223497452667
2014-09-23,0.63318110981137776
2014-09-24,0.63314976350360952
2014-09-25,0.63222319770407231
2014-09-26,0.63191052074529241
2014-09-27,0.63025577459737425
2014-09-28,0.625674238891677
2014-09-29,0.62533816176567913
2014-09-30,0.62602936484837546
2014-10-01,0.627659843567577
2014-10-02,0.63931961803548565
2014-10-03,0.64001119500508508
2014-10-04,0.64011007540987142
2014-10-05,0.63948978508979981
2014-10-06,0.63596077160046627
2014-10-07,0.6407008887259843
2014-10-08,0.63611052547814129
2014-10-09,0.63340453573161692
2014-10-10,0.63144946794917867
2014-10-11,0.63174647533656969
2014-10-12,0.63165909461246328
2014-10-13,0.63075235751951686
2014-10-14,0.63041981065966013
2014-10-15,0.63088578460937716
2014-10-16,0.62127214832594557
2014-10-17,0.62031564523893423
2014-10-18,0.60349242016708293
2014-10-19,0.5976681748291186
2014-10-20,0.59228865552923449
2014-10-21,0.54815230044670127
2014-10-22,0.546324967037412
2014-10-23,0.54626112703476226
2014-10-24,0.54365585792628734
2014-10-25,0.54271719839659494
2014-10-26,0.54292397866266762
2014-10-27,0.54440686594210874
2014-10-28,0.54123833668294563
2014-10-29,0.54211738698987522
2014-10-30,0.541111373707212
2014-10-31,0.54100614817678272
2014-11-01,0.53956647091373333
2014-11-02,0.53736893210673919
2014-11-03,0.53722639417649853
2014-11-04,0.54173090005268221
2014-11-05,0.54030858701343265
2014-11-06,0.5405722283450467
2014-11-07,0.5412329408821559
2014-11-08,0.543104051030315
2014-11-09,0.54225699815660011
2014-11-10,0.53789476126449753
2014-11-11,0.5375496690561522
2014-11-12,0.536754901098254
2014-11-13,0.536886585699627
2014-11-14,0.53578096848972812
2014-11-15,0.53263318415836092
2014-11-16,0.530112586756079
2014-11-17,0.52343892738729059
2014-11-18,0.52666017199490567
2014-11-19,0.52327520924221171
2014-11-20,0.51826485042180537
2014-11-21,0.5136248913419621
2014-11-22,0.51451427439591169
2014-11-23,0.50976590079417927
2014-11-24,0.50112484007929736
2014-11-25,0.49410446663603091
2014-11-26,0.49430154942510884
2014-11-27,0.48647001259370715
2014-11-28,0.48598379428202487
2014-11-29,0.46323077845013283
2014-11-30,0.46348094691692143
2014-12-01,0.46321101702747347
2014-12-02,0.46320669405050374
2014-12-03,0.45759354129625551
2014-12-04,0.44499889740338272
2014-12-05,0.44309244695515548
2014-12-06,0.43052295881659985
2014-12-07,0.43141755380261715
2014-12-08,0.43117622483733975
2014-12-09,0.43055304870894051
2014-12-10,0.43042346074058924
2014-12-11,0.42909000784813256
2014-12-12,0.42791941156159075
2014-12-13,0.42697834266468482
2014-12-14,0.42697587211425547
2014-12-15,0.42683028194618067
2014-12-16,0.42810172530448221
2014-12-17,0.42872645714706192
2014-12-18,0.43089272690139935
2014-12-19,0.43168814595094696
2014-12-20,0.43128231114544813
2014-12-21,0.43601075377292575
2014-12-22,0.43911596104428885
2014-12-23,0.43960641958087887
2014-12-24,0.43878206501609884
2014-12-25,0.43734915959524834
2014-12-26,0.43831725335569627
2014-12-27,0.4385055348240342
2014-12-28,0.43779460362774414
2014-12-29,0.43760384717364376
2014-12-30,0.43777238828972787
2014-12-31,0.4373917448149085
2015-01-01,0.43738626592428065
2015-01-02,0.4290141243315837
2015-01-03,0.42924643062334722
2015-01-04,0.42957349803146405
2015-01-05,0.42696971445005505
2015-01-06,0.42550642247955994
2015-01-07,0.42516511128386192
2015-01-08,0.42546255463888705
2015-01-09,0.42538593454666573
2015-01-10,0.42583442012767947
2015-01-11,0.39114787484694735
2015-01-12,0.39052010293085226
2015-01-13,0.39137092845487353
2015-01-14,0.39222970610517227
2015-01-15,0.39239529140757046
2015-01-16,0.391413677227476
2015-01-17,0.39023829819264011
2015-01-18,0.39129803177388589
2015-01-19,0.39044660307445722
2015-01-20,0.39127327853913707
2015-01-21,0.39047873202321015
2015-01-22,0.39146515633760637
2015-01-23,0.39156588695298589
2015-01-24,0.38980057484275688
2015-01-25,0.38800837764900531
2015-01-26,0.38758835542428571
2015-01-27,0.38694943175476637
2015-01-28,0.38690604246140081
2015-01-29,0.38566934179385803
2015-01-30,0.38552091764098939
2015-01-31,0.38362456200195449
2015-02-01,0.38267002382854431
2015-02-02,0.38150573533126875
2015-02-03,0.38103639662651834
2015-02-04,0.38092461513916676
2015-02-05,0.38118244342256791
2015-02-06,0.38173218932912079
2015-02-07,0.38196671013647809
2015-02-08,0.38249723339558761
2015-02-09,0.38481456560153515
2015-02-10,0.3803425897974857
2015-02-11,0.37813733259047733
2015-02-12,0.37725513525962462
2015-02-13,0.37702079386640075
2015-02-14,0.37416491941669694
2015-02-15,0.37515599349613715
2015-02-16,0.37485279462078458
2015-02-17,0.36785111819414851
2015-02-18,0.36126535771243795
2015-02-19,0.36053218129178244
2015-02-20,0.36018977204765046
2015-02-21,0.36088816727588147
2015-02-22,0.36056709761658534
2015-02-23,0.35840127989761228
2015-02-24,0.35765935367397372
2015-02-25,0.35565917846326534
2015-02-26,0.3546860125028064
2015-02-27,0.35247791071291679
2015-02-28,0.35180159234793462
2015-03-01,0.35177699164192333
2015-03-02,0.35077089316687271
2015-03-03,0.35177367560257222
2015-03-04,0.3512497490244465
2015-03-05,0.3478353994113631
2015-03-06,0.34478788930874427
2015-03-07,0.34551026536175056
2015-03-08,0.34558058742472764
2015-03-09,0.346067777844117
2015-03-10,0.34381449067397818
2015-03-11,0.34028634463166174
2015-03-12,0.34081090023292504
2015-03-13,0.34093095259795292
2015-03-14,0.34023390549408816
2015-03-15,0.3441170587213489
2015-03-16,0.34412405530352497
2015-03-17,0.34143727499757459
2015-03-18,0.33934624876858721
2015-03-19,0.33810604799973254
2015-03-20,0.33727704663685643
2015-03-21,0.33575019279483276
2015-03-22,0.33578651734233378
2015-03-23,0.33439702598123744
2015-03-24,0.33242734878911329
2015-03-25,0.33437286776601238
2015-03-26,0.33471188840038879
2015-03-27,0.3322657053220468
2015-03-28,0.33134801675055814
2015-03-29,0.32379378142064297
2015-03-30,0.32424391225353055
2015-03-31,0.32300006968741368
2015-04-01,0.32187337001029093
2015-04-02,0.32202793577825084
2015-04-03,0.32278084155448472
2015-04-04,0.32479276311182259
2015-04-05,0.3244637834103693
2015-04-06,0.32278146827463883
2015-04-07,0.32170301040089333
2015-04-08,0.32088743378031193
2015-04-09,0.31964021462059466
2015-04-10,0.32046072674013504
2015-04-11,0.31889671775549489
2015-04-12,0.31787898684018134
2015-04-13,0.31711120260347925
2015-04-14,0.31434876148398849
2015-04-15,0.3144565894347503
2015-04-16,0.31053332975450709
2015-04-17,0.3139728498581339
2015-04-18,0.31365859229446791
2015-04-19,0.31390376815739007
2015-04-20,0.3130041625403317
2015-04-21,0.31224435136078432
2015-04-22,0.31152811395369007
2015-04-23,0.31024810401715475
2015-04-24,0.31073858033353918
2015-04-25,0.310757128711319
2015-04-26,0.31046076518371057
2015-04-27,0.30984733505171613
2015-04-28,0.3093096174158888
2015-04-29,0.307423141265721
2015-04-30,0.30565317720748575
2015-05-01,0.30503815655129085
2015-05-02,0.304906140081706
2015-05-03,0.30448749724109225
2015-05-04,0.30391088445176395
2015-05-05,0.30342920212257674
2015-05-06,0.30278243447525732
2015-05-07,0.30268905018914927
2015-05-08,0.30208960672084584
2015-05-09,0.30150266686103822
2015-05-10,0.30145530675017362
2015-05-11,0.30118448416255683
2015-05-12,0.30064360409290103
2015-05-13,0.29933987444720578
2015-05-14,0.29933980670018934
2015-05-15,0.29888354812968776
2015-05-16,0.29941838761552353
2015-05-17,0.29851422881293788
2015-05-18,0.29745903126941386
2015-05-19,0.29633512538330353
2015-05-20,0.2951671016204851
2015-05-21,0.29834369250158088
2015-05-22,0.29980191074566809
2015-05-23,0.29571578683317956
2015-05-24,0.29489928303187685
2015-05-25,0.29410850524948162
2015-05-26,0.29416101021674979
2015-05-27,0.29460900334134177
2015-05-28,0.29448495975866895
2015-05-29,0.29415778939226411
2015-05-30,0.29311298098884975
2015-05-31,0.29221998781684855
2015-06-01,0.2930094381019186
2015-06-02,0.29257717582467413
2015-06-03,0.29077495043270729
2015-06-04,0.29105115486759559
2015-06-05,0.29116618830958263
2015-06-06,0.29119842354699732
2015-06-07,0.2907836635198805
2015-06-08,0.29072705145441657
2015-06-09,0.29082154804229943
2015-06-10,0.2906015990568851
2015-06-11,0.29028552151049747
2015-06-12,0.29057091450165362
2015-06-13,0.29065704255689728
2015-06-14,0.28937789379702972
2015-06-15,0.28883075052125029
2015-06-16,0.28867732695244763
2015-06-17,0.28928923358456493
2015-06-18,0.28874413165092527
2015-06-19,0.28899207425992779
2015-06-20,0.28932493941308723
2015-06-21,0.28951005583273337
2015-06-22,0.28897808433204764
2015-06-23,0.28890285185377651
2015-06-24,0.28767469966384085
2015-06-25,0.2878387810894939
2015-06-26,0.28756979740034228
2015-06-27,0.28739688039406974
2015-06-28,0.28799396679699929
2015-06-29,0.28803738000477663
2015-06-30,0.28824863356804453
2015-07-01,0.28803392533991778
2015-07-02,0.28823903991159638
2015-07-03,0.28717663998025544
2015-07-04,0.28544749723111562
2015-07-05,0.284903603626946
2015-07-06,0.28404890192050891
2015-07-07,0.28475249855209583
2015-07-08,0.28394226896976904
2015-07-09,0.28249731895007857
2015-07-10,0.28420424137630385
2015-07-11,0.284761457554082
2015-07-12,0.28516670939556144
2015-07-13,0.28566217599501353
2015-07-14,0.28445505814329808
2015-07-15,0.28513771683877742
2015-07-16,0.28475113726922563
2015-07-17,0.28005102434895479
2015-07-18,0.27844360612504315
2015-07-19,0.27865932216494715
2015-07-20,0.27704982862223593
2015-07-21,0.27594178283952964
2015-07-22,0.27604670385184948
2015-07-23,0.27483729750553554
2015-07-24,0.274002640919467
2015-07-25,0.27264896418161555
2015-07-26,0.27233602491640785
2015-07-27,0.27022555222464339
2015-07-28,0.26730345028021363
2015-07-29,0.2669619742832765
2015-07-30,0.26592222221724238
2015-07-31,0.26586551143666937
2015-08-01,0.26583502244628621
2015-08-02,0.26553182004652087
2015-08-03,0.26575929995636383
2015-08-04,0.26327977098154653
2015-08-05,0.26406308679136081
2015-08-06,0.26096876433263461
2015-08-07,0.259160060455473
2015-08-08,0.25071554729719792
2015-08-09,0.25065340799698288
2015-08-10,0.25018068364762924
2015-08-11,0.24951209080298031
2015-08-12,0.24963214016125368
2015-08-13,0.24913342615001666
2015-08-14,0.24927026628294058
2015-08-15,0.24935941278199869
2015-08-16,0.24971793200017045
2015-08-17,0.24898590334261428
2015-08-18,0.24856738497791708
2015-08-19,0.24807066868011707
2015-08-20,0.24785284376326355
2015-08-21,0.247582116040991
2015-08-22,0.24700290937910374
2015-08-23,0.24672102681418173
2015-08-24,0.2490413205586034
2015-08-25,0.24729293726809165
2015-08-26,0.24762345266420394
2015-08-27,0.24725132802929684
2015-08-28,0.24727366584913502
2015-08-29,0.24885798737406362
2015-08-30,0.24944496671066418
2015-08-31,0.24775965876114692
2015-09-01,0.246736510397505
2015-09-02,0.24582155287759455
2015-09-03,0.24530123934449777
2015-09-04,0.24509396397940209
2015-09-05,0.24520848936031525
2015-09-06,0.244480757104245
2015-09-07,0.24601759257624733
2015-09-08,0.2456710600689892
2015-09-09,0.24467290155302779
2015-09-10,0.24452275080003782
2015-09-11,0.24367035570027928
2015-09-12,0.24347715121663094
2015-09-13,0.24412819514816897
2015-09-14,0.24355120016297582
2015-09-15,0.2430071602220184
2015-09-16,0.24205776119218092
2015-09-17,0.24147140929588951
2015-09-18,0.24273887833374952
2015-09-19,0.24142530093936054
2015-09-20,0.24151802652068388
2015-09-21,0.24121856107295037
2015-09-22,0.23958444426064596
2015-09-23,0.23859050550245675
2015-09-24,0.23724540991746434
2015-09-25,0.23705276290899746
2015-09-26,0.23759241380837293
2015-09-27,0.23694993127102271
2015-09-28,0.23705081561206698
2015-09-29,0.23646175453778073
2015-09-30,0.23652523458001162
2015-10-01,0.23845248724653323
2015-10-02,0.23851775402201036
2015-10-03,0.23706961542994032
2015-10-04,0.23640761281096945
2015-10-05,0.23547921610431732
2015-10-06,0.23427929881230392
2015-10-07,0.23395201237526186
2015-10-08,0.23397958274145392
2015-10-09,0.23297611671566854
2015-10-10,0.23304087576261168
2015-10-11,0.23299318064464369
2015-10-12,0.23234498367961032
2015-10-13,0.23230624477305228
2015-10-14,0.23253297034631637
2015-10-15,0.23242009015009657
2015-10-16,0.2315698438905206
2015-10-17,0.23141008871417768
2015-10-18,0.23038682896764551
2015-10-19,0.22907529634010126
2015-10-20,0.22722806520366934
2015-10-21,0.22642765865350922
2015-10-22,0.22585307013241829
2015-10-23,0.22609719244930182
2015-10-24,0.22705648503490961
2015-10-25,0.22466946617082439
2015-10-26,0.22410832397554337
2015-10-27,0.22592545120153584
2015-10-28,0.22370359234212089
2015-10-29,0.22233533484633738
2015-10-30,0.22197086926923526
2015-10-31,0.22326433182396832
2015-11-01,0.22416133435700358
2015-11-02,0.22423981149406647
2015-11-03,0.22563072661069861
2015-11-04,0.22688804792081863
2015-11-05,0.22573178584310616
2015-11-06,0.22139187071419608
2015-11-07,0.22135741982606627
2015-11-08,0.22023515904105639
2015-11-09,0.22036153670867697
2015-11-10,0.22014599075291641
2015-11-11,0.21989486478205345
2015-11-12,0.21996669588602469
2015-11-13,0.21986167653970556
2015-11-14,0.22001083366905339
2015-11-15,0.21998064687670604
2015-11-16,0.22029257680454251
2015-11-17,0.22007230799108679
2015-11-18,0.22005649829065
2015-11-19,0.21931944308545681
2015-11-20,0.21946695976509534
2015-11-21,0.21969028850409689
2015-11-22,0.22000937774121254
2015-11-23,0.21947941964244944
2015-11-24,0.21917706475163246
2015-11-25,0.21893258664735271
2015-11-26,0.21920871142572695
2015-11-27,0.21932471122806219
2015-11-28,0.21986828568698802
2015-11-29,0.22006515715375352
2015-11-30,0.22074204078785964
2015-12-01,0.22336520516540348
2015-12-02,0.22258170987993475
2015-12-03,0.22147946134196295
2015-12-04,0.21966797950035444
2015-12-05,0.21991696678637318
2015-12-06,0.21963395925982054
2015-12-07,0.2192298300656349
2015-12-08,0.21938378454975516
2015-12-09,0.2200360794583629
2015-12-10,0.22061032271109882
2015-12-11,0.22098976453486241
2015-12-12,0.22110277786398114
2015-12-13,0.22106009593923903
2015-12-14,0.21851355941847617
2015-12-15,0.21399001410300467
2015-12-16,0.21378496036592987
2015-12-17,0.2141539478388218
2015-12-18,0.2145742101709236
2015-12-19,0.21465344203239134
2015-12-20,0.21538174081131878
2015-12-21,0.21586056983529744
2015-12-22,0.21439237495445052
2015-12-23,0.21415456622816675
2015-12-24,0.21446091388109811
2015-12-25,0.2142816966241482
2015-12-26,0.21445373698941983
2015-12-27,0.21358600910662806
2015-12-28,0.21329400501411533
2015-12-29,0.21325482171177723
2015-12-30,0.21579385616213698
2015-12-31,0.22132639441438307
2016-01-01,0.22088533595392124
2016-01-02,0.2208845012325934
2016-01-03,0.21948442870023277
2016-01-04,0.21991899541912319
2016-01-05,0.21996797122212519
2016-01-06,0.21976291238136725
2016-01-07,0.21904185941618115
2016-01-08,0.2196710493737507
2016-01-09,0.21897043223824197
2016-01-10,0.22113239240876459
2016-01-11,0.22091106184943587
2016-01-12,0.21717539302182609
2016-01-13,0.2167268686621967
2016-01-14,0.2171799846392245
2016-01-15,0.21664151789346309
2016-01-16,0.21721701808358962
2016-01-17,0.22146549338854549
2016-01-18,0.22384995312989975
2016-01-19,0.22212653440522967
2016-01-20,0.22114336118346056
2016-01-21,0.2205398066255746
2016-01-22,0.22592816575418428
2016-01-23,0.22479922997506341
2016-01-24,0.22369221208943912
2016-01-25,0.22577199665504888
2016-01-26,0.22500461926582582
2016-01-27,0.22533642107096963
2016-01-28,0.22510423340143282
2016-01-29,0.22469461756130293
2016-01-30,0.22471116823585646
2016-01-31,0.22448048511789498
2016-02-01,0.2240655639227519
2016-02-02,0.2233048306501273
2016-02-03,0.22267875978375984
2016-02-04,0.22213236696250116
2016-02-05,0.2211991747022185
2016-02-06,0.22141523889428549
2016-02-07,0.22112296663838338
2016-02-08,0.22024020263748667
2016-02-09,0.22050361728018553
2016-02-10,0.22113332365661664
2016-02-11,0.22095693545210959
2016-02-12,0.22165443946518726
2016-02-13,0.22204727967148075
2016-02-14,0.22125920435833613
2016-02-15,0.22105855482388237
2016-02-16,0.2208788407531671
2016-02-17,0.22478808646232662
2016-02-18,0.22592382559100033
2016-02-19,0.22530577776399563
2016-02-20,0.22470944142756655
2016-02-21,0.22250765068348044
2016-02-22,0.22186623712624376
2016-02-23,0.22137936572748451
2016-02-24,0.21966471461388459
2016-02-25,0.22074177779235538
2016-02-26,0.21992195588263963
2016-02-27,0.21779837193043927
2016-02-28,0.21808847444281021
2016-02-29,0.21836985713232837
2016-03-01,0.21806958291766698
2016-03-02,0.21799379766803528
2016-03-03,0.21728099552857283
2016-03-04,0.21822628965188129
2016-03-05,0.21841738146566747
2016-03-06,0.22139431819089717
2016-03-07,0.22180981928014221
2016-03-08,0.221124607065191
2016-03-09,0.22118829389093997
2016-03-10,0.21916210507712852
2016-03-11,0.21847348067591876
2016-03-12,0.21791934005699998
2016-03-13,0.21849751301995357
2016-03-14,0.21817101890876178
2016-03-15,0.21677532163726843
2016-03-16,0.21543734974462858
2016-03-17,0.21556364006495998
2016-03-18,0.21498620856021955
2016-03-19,0.21238071469685815
2016-03-20,0.21186109616525362
2016-03-21,0.21239872722863062
2016-03-22,0.21332000814358443
2016-03-23,0.21390961642782513
2016-03-24,0.21373989142030092
2016-03-25,0.21339999353595696
2016-03-26,0.212788697456333
2016-03-27,0.21277459574207747
2016-03-28,0.21345118216589565
2016-03-29,0.21370048144894627
2016-03-30,0.21391976958111247
2016-03-31,0.21240467756543113
2016-04-01,0.21083948057224922
2016-04-02,0.21025588774880921
2016-04-03,0.21181712463719438
2016-04-04,0.20969853599404165
2016-04-05,0.21181886834639463
2016-04-06,0.21133733802561694
2016-04-07,0.21128591458530288
2016-04-08,0.21070390949828877
2016-04-09,0.2105533434048098
2016-04-10,0.21118580670358034
2016-04-11,0.21134254742350278
2016-04-12,0.21155076358049918
2016-04-13,0.21191587628996078
2016-04-14,0.21155082411936443
2016-04-15,0.20538870346341787
2016-04-16,0.20507647412003582
2016-04-17,0.20490583286741548
2016-04-18,0.20575357405407391
2016-04-19,0.20488927588979089
2016-04-20,0.20498585778894818
2016-04-21,0.20523788360810324
2016-04-22,0.20199779155158792
2016-04-23,0.20089084697140402
2016-04-24,0.20142363522680184
2016-04-25,0.20166476364087638
2016-04-26,0.20084655635224513
2016-04-27,0.20033592210085904
2016-04-28,0.1998560648180906
2016-04-29,0.19962751523023625
2016-04-30,0.19935178994141733
2016-05-01,0.19951107725560202
2016-05-02,0.19891866833599359
2016-05-03,0.19866838996182079
2016-05-04,0.19910174732159203
2016-05-05,0.19921972473945815
2016-05-06,0.1996116999221127
2016-05-07,0.19796952255613132
2016-05-08,0.19784381197249468
2016-05-09,0.19801955259902304
2016-05-10,0.19790524603499404
2016-05-11,0.19745427054174136
2016-05-12,0.1973601011722047
2016-05-13,0.19722470449491447
2016-05-14,0.19691246850571387
2016-05-15,0.19648181240489337
2016-05-16,0.19627532392012459
2016-05-17,0.19561156033969096
2016-05-18,0.19547615370576243
2016-05-19,0.19580376399658372
2016-05-20,0.1958642435334047
2016-05-21,0.19624438935044242
2016-05-22,0.1960212390180236
2016-05-23,0.19585760410015096
2016-05-24,0.19536045654286638
2016-05-25,0.19502048501329394
2016-05-26,0.19530504749982003
2016-05-27,0.19512836402863654
2016-05-28,0.19453722294991482
2016-05-29,0.19422294425934705
2016-05-30,0.19423605747756123
2016-05-31,0.19438035027970368
2016-06-01,0.19465991342680466
2016-06-02,0.19479768541745124
2016-06-03,0.19708696373723411
2016-06-04,0.19820265081572086
2016-06-05,0.20032074619343365
2016-06-06,0.19921380823214629
2016-06-07,0.19866644168292025
2016-06-08,0.19785243920094264
2016-06-09,0.1975791061687453
2016-06-10,0.1977406639729874
2016-06-11,0.19998316938844019
2016-06-12,0.20029842060850933
2016-06-13,0.1991451297770005
2016-06-14,0.19845741242157078
